dl1,dl2,dl3,X_pcc,Y_pcc,Z_pcc,X_real,Y_real,Z_real,dX,dY,dZ,dXYZ
1.2083648750781106,0.0,1.0737288491570485,6.853020068350589,4.948835958764227,109.56574008150926,7.410250562632176,5.125908005379931,110.06517562709055,0.5572304942815869,0.17707204661570408,0.4994355455812922,0.7689578646714388
0.09343491855526853,9.783563510022853,0.0,-55.04340619432558,-31.172328009516754,79.98037694481131,-57.20146389576444,-30.097901794086102,78.90521605909346,-2.1580577014388638,1.0744262154306519,-1.0751608857178496,2.6396165754370116
9.893511455685669,8.875524352611379,0.0,-51.4294976630638,36.50413271566045,80.21599265365116,-52.510090176676705,37.47092958479363,77.28999871100726,-1.0805925136129062,0.9667968691331836,-2.925993942643899,3.265550017842442
8.531174787152434,0.0,9.988802273456033,57.9976884105857,23.712312107301496,80.71920007665483,59.52197213821643,26.795509986637803,79.24735987448082,1.5242837276307242,3.083197879336307,-1.4718402021740076,3.741104599740475
0.0,5.472777539537825,0.0,-33.75082201168595,-19.486046173818085,100.18033372214293,-34.38917459916267,-19.31691372193826,100.7855842053553,-0.6383525874767244,0.1691324518798254,0.6052504832123731,0.8957834334513681
8.39794499407757,1.2958866518214218,0.0,-7.692322656393948,53.12043714939969,89.97965140034958,-8.809565898063289,53.91970773415367,89.30974769659265,-1.1172432416693407,0.7992705847539767,-0.6699037037569298,1.5283444968383382
0.0,6.089861087129861,4.896593441869984,-7.458590112633426,-39.64750031190987,99.42275875052292,-8.625845638052805,-39.85471342954703,99.5780228469951,-1.167255525419379,-0.20721311763715988,0.1552640964721803,1.1956294063782074
0.0,1.4394039988493301,5.499038569824862,25.35756994758399,-25.022002343985218,101.88922411221661,26.180415726998987,-24.475018190037794,101.16726410831895,0.8228457794149975,0.5469841539474238,-0.7219600038976637,1.2237210011267143
1.8896716568765037,0.0,0.0,8.488625953418112e-16,13.862978222501743,108.82649441713549,-0.27726952153419837,14.42134994171649,110.25398909904713,-0.2772695215341992,0.5583717192147475,1.4274946819116394,1.5576900947481978
4.0037701913365185,0.0,9.55002065177262,56.523009392979546,-5.270841488470549,87.1247211286432,57.97534512481141,-4.957291486576949,85.35315542600418,1.452335731831866,0.31355000189360016,-1.7715657026390232,2.3121500211729287
3.021386921520971,0.0,0.0,1.3504933841112022e-15,22.055230700826854,106.99440415558288,0.0043195731702760365,23.5370760041706,107.33485782279739,0.004319573170274686,1.4818453033437464,0.3404536672145042,1.520458109016522
1.8150488014324972,9.392451655011282,0.0,-54.78446805482243,-19.405185212534928,85.77698769239501,-55.490077054575835,-18.356133555959445,85.21253630106192,-0.7056089997534016,1.0490516565754824,-0.564451391333094,1.3845572620425004
5.063967075617242,7.455224911203105,0.0,-45.88360936875531,9.497032223328198,95.31872088619735,-46.0984125000561,10.67669242167101,95.2562913672677,-0.21480313130079054,1.1796601983428125,-0.06242951892964754,1.2006814788296751
1.585108763062284,4.374875956063975,0.0,-27.661139168602787,-4.397517887916997,105.09218830263843,-27.396409937668405,-2.5779191937426713,104.4693678920475,0.26472923093438183,1.819598694174326,-0.6228204105909327,1.9413722562663451
0.0,3.949612444362196,8.169435561588042,25.666909963189408,-42.558588786176045,93.23644777448371,26.483981701768762,-43.23451566047306,92.27472734265723,0.8170717385793544,-0.6759268742970121,-0.9617204318264783,1.4315689135960328
0.0,9.9995886800893,0.0,-55.80177511319818,-32.21716988286389,78.47386533778335,-57.84653367245264,-30.06768454547238,76.30104721957257,-2.044758559254454,2.149485337391514,-2.1728181182107846,3.677290219187291
0.0,3.509322018649655,3.8827344922977822,2.3745038060135513,-27.138678725717458,105.36534541649186,1.9075790662202736,-27.335079394544803,105.34378401364519,-0.46692473979327764,-0.1964006688273443,-0.02156140284667174,0.5070077212819984
9.416185392253299,0.0,0.0,3.7793595088685755e-15,61.721624741107604,81.83718738272327,-1.3315139288958897,63.1140306221245,79.81212507995436,-1.3315139288958935,1.3924058810168987,-2.025062302768916,2.7951030053345027
0.0,3.021736143847664,4.9245592133348435,12.030438154166125,-29.005951253241307,103.77708457550013,12.612149197269144,-28.971225603495373,104.95876331747348,0.5817110431030184,0.034725649745933396,1.1816787419733572,1.3175576866498162
0.8639602424442894,4.835379607307613,0.0,-30.303797584107667,-11.243752541672484,103.38986078985673,-30.46344819037731,-10.446077659746525,103.25491463162705,-0.15965060626964345,0.7976748819259587,-0.13494615822968115,0.8246114230101395
0.0,8.377822146990704,2.7008439186822617,-34.170929644860614,-38.50050359747335,91.83240660683241,-35.55995617899314,-38.04190115737692,91.07667625471855,-1.389026534132526,0.4586024400964277,-0.7557303521138579,1.6464626554200223
5.230111825052224,0.0,0.0,2.288146358288335e-15,37.368265852349126,101.0234763059104,0.006833858471654464,37.77406410464064,102.13519405505978,0.006833858471652176,0.4057982522915111,1.1117177491493777,1.1834843796849261
9.912637043887974,9.847670054028274,0.0,-56.327014416569284,32.94950393546146,77.37432849730567,-57.91727265587962,34.932591549141215,75.57227829840662,-1.5902582393103373,1.983087613679757,-1.8020501988990532,3.115917628978116
9.320737538424089,0.0,5.791558041779643,34.555788711633745,44.26547135304989,87.71394450175568,34.20252313800923,47.929113200213784,85.96138230320327,-0.35326557362451894,3.6636418471638947,-1.7525621985524111,4.07658465011995
0.0,4.908959243354748,5.958649365087595,6.568305405604017,-39.26138261102904,99.72306238851309,6.249683315937046,-38.76542510528058,99.38351874188045,-0.31862208966697025,0.4959575057484642,-0.3395436466326345,0.6802821264009309
0.0,4.252114398295504,0.0,-26.613236547736935,-15.365159284843104,104.05122590070343,-26.355765011734952,-14.43024788330864,104.0545788874478,0.257471536001983,0.934911401534464,0.0033529867443746753,0.969722724849977
0.04907607294123095,0.0,4.830197345132503,30.054011793292506,-16.999096312177002,102.40710911260187,30.52541191719832,-16.646201396631607,102.36255933342586,0.47140012390581276,0.3528949155453951,-0.044549779176009,0.590540075744939
0.0,0.0,2.741660860690862,17.35984381351448,-10.02271049882239,107.52576034031304,18.55951791295436,-9.172263484266308,107.10158423474371,1.1996740994398785,0.8504470145560816,-0.4241761055693303,1.5304912407361888
0.0,0.0,4.8639974244492326,30.23685239951739,-17.457254872308294,102.22697398645774,31.15031749982432,-17.550748869662563,102.56366326776799,0.913465100306933,-0.093493997354269,0.33668928131025666,0.978018041331167
6.447573623716144,0.0,9.761453261163286,57.672364999791185,10.689299331274231,85.22509486227248,59.7263325683824,12.791029394689117,82.90815730444842,2.0539675685912115,2.1017300634148857,-2.316937557824062,3.7422254981684575
9.985493562944177,0.0,9.997620178186871,56.99259883600463,32.82486877462042,76.66687777833727,58.484460963933664,37.226164516915226,75.0175370872185,1.491862127929032,4.401295742294806,-1.6493406911187662,4.9312657133104745
0.2552272417135504,0.0,7.315089038554331,43.85273471551519,-23.551644862855436,93.17687652050289,46.39248452956293,-23.69188165841022,92.72000272316686,2.539749814047738,-0.14023679555478452,-0.45687379733602995,2.584323730393551
0.0,0.0,9.393532495969783,53.35791770787525,-30.806208152039723,81.96486836545522,54.742433429893616,-30.482453831210876,80.19743497886738,1.3845157220183637,0.32375432082884714,-1.7674333865878395,2.2683741800674637
0.0,9.99022567592091,0.0,-55.76540808537128,-32.1961733695584,78.52895187569196,-57.374865329730575,-31.198056720494467,75.81645890888875,-1.609457244359298,0.9981166490639346,-2.712492966803211,3.3082030713842414
6.387259465346254,0.5459768563068801,0.0,-3.3406651852884175,43.19890836403289,97.64960850730267,-2.9538248517589225,44.013114228782655,97.77065064523282,0.386840333529495,0.8142058647497663,0.12104213793014651,0.9095206611137683
5.034132540191462,0.0,0.0,2.2080205109812123e-15,36.05971146159892,101.67802508276392,1.0552063298652072,36.96096534214251,101.6197463509801,1.055206329865205,0.9012538805435852,-0.058278731783829585,1.3889259758391728
0.0,0.0,1.6139745425648777,10.26041284795615,-5.9238521197641765,109.14462756972208,10.771156198725789,-5.453118986693742,108.9808477293619,0.5107433507696388,0.47073313307043474,-0.1637798403601778,0.713633161389037
5.120998733428421,5.69070809312417,0.0,-35.65373121201507,16.46313346260672,100.01801128405434,-35.3785011880303,18.269476040790934,99.50886462496545,0.2752300239847685,1.8063425781842142,-0.5091466590888842,1.8968013592164106
9.94587398195214,0.0,0.0,3.930671419461358e-15,64.19273576998764,78.78941292945518,-1.9536293632312127,66.48296820363285,77.4044540774135,-1.9536293632312167,2.2902324336452153,-1.3849588520416773,3.3135997511540674
2.8410758763379738,1.4180982799742825,0.0,-9.040218386810736,15.694034630691121,107.98613234689088,-9.274178638986415,16.671191142733903,107.91141333477324,-0.23396025217567917,0.9771565120427823,-0.0747190121176402,1.007549095279014
6.92199930858819,1.108418314271844,0.0,-6.761175702472751,44.85146574445732,96.3409573535634,-6.988282874025414,47.09118803965949,95.60958055730745,-0.2271071715526629,2.2397222952021707,-0.7313767962559439,2.367033089143018
0.0,9.837275801156455,9.991124531186085,0.8790660020840171,-65.41157701022146,77.15407747485943,-1.677003486047218,-66.30528661826169,74.51394262080115,-2.556069488131235,-0.8937096080402256,-2.6401348540582887,3.7818672820806745
9.394777761300473,1.3675295329534476,0.0,-7.93174980345617,58.340523573662466,84.99217966687854,-9.316544916581327,60.15055062832503,84.15238201548742,-1.3847951131251568,1.8100270546625623,-0.8397976513911232,2.428809490105758
4.008176791253316,0.0,0.0,1.777944363730414e-15,29.036034960746033,104.71226655147287,-0.45900912096775986,30.00218614952239,104.64922430551044,-0.45900912096776164,0.9661511887763581,-0.06304224596242136,1.0714997981714947
7.436682519047838,4.967220239208851,0.0,-30.582994174766565,35.21361649108349,95.46909573683213,-31.45541441829985,35.837926112803714,94.21028389725355,-0.8724202435332842,0.6243096217202222,-1.2588118395785841,1.6539307218146535
0.0,2.5836765477067947,8.309798656928384,34.483451406220546,-37.87528802098749,92.03966421458416,36.27758661437722,-38.088143504459964,91.30293725326237,1.7941352081566748,-0.21285548347247385,-0.7367269613217928,1.951152279431346
0.0,0.0,5.253159953461247,32.49447709877752,-18.760695100155328,100.94494388877847,32.90678924304091,-17.240941212228236,100.66820862727762,0.4123121442633888,1.5197538879270915,-0.27673526150084626,1.5988231888281224
