dl1,dl2,dl3,X_pcc,Y_pcc,Z_pcc,X_real,Y_real,Z_real,dX,dY,dZ,dXYZ
9.846993829516348,0.8419409026345293,0.0,-4.787382466115662,61.88913276008156,81.42135206693844,-6.013450593195128,64.53294685834278,79.33943741142821,-1.2260681270794667,2.643814098261224,-2.081914655510232,3.5815310512730796
1.69243654684748,4.353703413140745,0.0,-27.545603367796488,-3.538999844963606,105.17742430686555,-26.686721144524682,-1.9748571281761313,105.56089069969809,0.8588822232718059,1.5641427167874749,0.38346639283254547,1.825176042567847
8.462074645612848,0.0,7.486105492831542,44.91908850520112,32.696130133368456,88.27744601344986,46.05063003899656,35.84225361112395,86.84506255865082,1.131541533795442,3.146123477755495,-1.4323834547990373,3.6373344005700794
1.0081884498155602,8.449793915603385,0.0,-49.92161674271113,-21.944394439852807,89.2186552206107,-50.98053340385286,-21.11095125375449,88.26847545696339,-1.0589166611417298,0.833443186098318,-0.9501797636473128,1.6488704081710388
0.0,6.0513296680981306,0.0,-36.99411766642952,-21.358563793145766,98.02666564726607,-37.77655292200087,-20.245970397312615,97.25069487881393,-0.7824352555713503,1.1125933958331515,-0.7759707684521402,1.5659500717151722
0.4962132649027873,5.35198962463447,0.0,-33.23136240102876,-15.628425394183102,101.34998027598864,-33.61621078163332,-14.48951550138197,100.95990110464595,-0.3848483806045593,1.1389098928011325,-0.3900791713426912,1.2638772803914309
0.0,2.1292874092703453,1.7964336175640183,-2.126609281413875,-14.480814931308517,108.69080882118975,-1.0836950951310194,-14.658993035713152,108.74736158696469,1.0429141862828557,-0.1781781044046351,0.05655276577493851,1.0595355832420426
9.994085860213124,1.1368849528457503,0.0,-6.4662682759451355,61.90383760610241,81.2226595233605,-8.223309366366742,62.917370253518726,79.39926334888773,-1.7570410904216063,1.0135326474163193,-1.8233961744727765,2.7274925169266067
0.0,0.0,6.293222383102637,38.31968141631538,-22.123878380970382,97.06737931527118,40.0021882260593,-22.024829871543343,96.78514289035495,1.68250680974392,0.09904850942703902,-0.2822364249162348,1.7088877001148668
0.0,9.100616122902087,8.678031028851876,-2.483936380271636,-60.334313783369204,83.36226269358161,-3.7987817843565956,-61.21587727386915,81.51769038097454,-1.3148454040849598,-0.8815634904999428,-1.8445723126070703,2.4307240980544007
0.0,7.09888579177671,0.0,-42.592554746828746,-24.59082294855539,93.63006371565706,-44.27275298712845,-23.34507589058538,93.13637261458665,-1.6801982402997027,1.2457470579700107,-0.4936911010704108,2.149112086984592
0.0,9.990290440445976,0.7783486536056072,-52.11225668020744,-35.171337996315444,80.45912830075274,-54.42308134225393,-33.263946801097276,78.34931538721325,-2.3108246620464925,1.9073911952181675,-2.1098129135394856,3.664609436277767
